date,ndvi_sg,ndvi_sg_scaled
2015-02-07,0.228540449326399,0.19841360564390156
2015-02-12,0.222189574699874,0.19302969009559695
2015-02-17,0.217037413643865,0.18866197672569943
2015-02-22,0.213083966158373,0.18531046553420977
2015-02-27,0.210329232243397,0.1829751565211272
2015-03-04,0.20952258820206,0.18229132891445976
2015-03-09,0.209626055515259,0.1823790427033522
2015-03-14,0.209885116267175,0.18259865988873492
2015-03-19,0.209611115518167,0.18236637741118925
2015-03-24,0.208581799994317,0.1814937814021574
2015-03-29,0.206949396036947,0.18010992082168062
2015-04-03,0.204943899176466,0.17840977298942404
2015-04-08,0.202689828010355,0.17649889779319136
2015-04-13,0.20061791662841,0.174742447452104
2015-04-18,0.199367669513589,0.1736825580232379
2015-04-23,0.199501058656739,0.17379563786247465
2015-04-28,0.201230697031584,0.17526192833219656
2015-05-03,0.204513717279196,0.17804508888817633
2015-05-08,0.209144309506385,0.18197064543840263
2015-05-13,0.214847446047519,0.1868054449429736
2015-05-18,0.2214010264358,0.1923612030746432
2015-05-23,0.228786442584014,0.1986221449400357
2015-05-28,0.23704173091416,0.20562051568581907
2015-06-02,0.245946167976131,0.21316919834231754
2015-06-07,0.255812088735642,0.2215329729874071
2015-06-12,0.267277856977772,0.23125300865843687
2015-06-17,0.280925064767872,0.2428223465107677
2015-06-22,0.296981387106464,0.25643399664888994
2015-06-27,0.315109091778105,0.27180164863009815
2015-07-02,0.334182191173533,0.28797075326972027
2015-07-07,0.351988231969883,0.30306571664638987
2015-07-12,0.366077062258855,0.3150094373007725
2015-07-17,0.374973705625117,0.32255151289887757
2015-07-22,0.379900145659377,0.32672787263797004
2015-07-27,0.38587471690836,0.3317927792742161
2015-08-01,0.397735969107624,0.3418480840776305
2015-08-06,0.415322989260026,0.35675737402824526
2015-08-11,0.433397852826949,0.37208023028256376
2015-08-16,0.444815991596305,0.38175988835615926
2015-08-21,0.445439803099487,0.38228872078455667
2015-08-26,0.434994082818484,0.37343342460231965
2015-08-31,0.417761838235294,0.358824893494473
2015-09-05,0.40099856892919,0.3446139333409526
2015-09-10,0.389469447292001,0.3348401902124852
2015-09-15,0.382553349860245,0.328977110450069
2015-09-20,0.376520886476491,0.32386312610675944
2015-09-25,0.368191717174262,0.3168021232137974
2015-09-30,0.357349658713826,0.3076108337373889
2015-10-05,0.345475060633208,0.29754421504378564
2015-10-10,0.334306612859239,0.2880762310011529
2015-10-15,0.324882833969123,0.2800872794513344
2015-10-20,0.317263789742277,0.27362828079549384
2015-10-25,0.310927593803924,0.2682568090162959
2015-10-30,0.30521362017099,0.2634128224327049
2015-11-04,0.299539628938094,0.2586027306868932
2015-11-09,0.293433029540223,0.25342589798606335
2015-11-14,0.286919634027237,0.2479042063393475
2015-11-19,0.280460776301923,0.24242874877223242
2015-11-24,0.274611465390163,0.23747003082916954
2015-11-29,0.269249866587203,0.2329247678761796
2015-12-04,0.263638174092051,0.22816748950844637
2015-12-09,0.257161443546365,0.22267688036597336
2015-12-14,0.249886694623692,0.2165097559716091
2015-12-19,0.242452348843027,0.21020733430628077
2015-12-24,0.235898931122333,0.20465171407507413
2015-12-29,0.231126163678574,0.20060562934501605
2016-01-03,0.228429128101831,0.19831923374915422
2016-01-08,0.227178853784897,0.19725932125986137
2016-01-13,0.226200281126528,0.19642974220809833
2016-01-18,0.224194728872018,0.19472954741588874
2016-01-23,0.220335926321504,0.19145827089552112
2016-01-28,0.214506896956061,0.18651674651066574
2016-02-02,0.207235244586395,0.18035224720038215
2016-02-07,0.199354499529944,0.17367139324926784
2016-02-12,0.191783111721953,0.1672527950342388
2016-02-17,0.184636360894056,0.1611941802504626
2016-02-22,0.177331515253598,0.15500154154565063
2016-02-27,0.169253849618404,0.14815374936507616
2016-03-03,0.161324419902906,0.14143162328874742
2016-03-08,0.155727158491041,0.13668657878457738
2016-03-13,0.154291109312151,0.13546917677981032
2016-03-18,0.156927655733179,0.13770429305981258
2016-03-23,0.162156562485565,0.14213706712958035
2016-03-28,0.167366461444823,0.14655372745770165
2016-04-02,0.170449014724109,0.1491669433539043
2016-04-07,0.170536038281056,0.14924071704790212
2016-04-12,0.168728768996398,0.14770861544397426
2016-04-17,0.166927795062186,0.14618185068530656
2016-04-22,0.166439497976005,0.14576789978419732
2016-04-27,0.167154219591183,0.14637380071012568
2016-05-02,0.16853514697892,0.14754447354987357
2016-05-07,0.170045032480779,0.14882446985080297
2016-05-12,0.171619232823163,0.15015898866874805
2016-05-17,0.173307004794347,0.15158978714801552
2016-05-22,0.175383681374418,0.15335027715698962
2016-05-27,0.17819914607791,0.15573707032867712
2016-06-01,0.182123956522585,0.15906430464203913
2016-06-06,0.186871539364711,0.16308903927840404
2016-06-11,0.192441894604285,0.16781127423776937
2016-06-16,0.198835022241308,0.1732310095201359
